,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_mean,0.0,0.10125980815743245,0.05781501489174988,0.0306571635520191,0.044058392363934065,0.31462298727570864,0.28594663970070744,0.28255295508582334,0.0876094705024702,0.0026430872032216714,0.02036391560792217,0.07946172072380343,0.18186982831305828,0.07936018098006281,0.10143338274315844,0.017102433294497957,0.015018218394966856,0.06435507612340646,0.1688447960664262,0.22795610491080845,0.1753844331209914,0.10523248414028312,0.07812248360185656,0.2039606002238245,0.13469203960950224,0.07045002467058811,0.4883811474126661,0.17550242270984265,0.10143338274315844,0.013231035440459438,0.011677546455503805,0.0035750264319021675,0.00416542309172077,0.01922629765835792,0.01730716101107139,0.009700919485025416,0.01730716101107139,0.13163704248953062,0.02036391560792217,0.07946172072380343,0.0731901443486773,0.059203306602595936,0.04638707810218566,0.08318238265016235
ppg_infra_std,0.10125980815743245,0.0,0.9510874957446558,0.9409210822896682,0.9774911518617071,0.00010969100154857461,0.42797453956514403,0.42567711836715977,0.022234371987511475,0.32664344149125335,0.5583514425950589,0.9586190488931642,0.8278429736567621,0.9591597711669081,0.9999999009699458,0.9190979088967905,0.05325515544370835,0.9647499309313184,0.9295538853820445,0.8550570017463274,0.8494689956369578,0.9928029904012086,0.9863991407970402,0.8615845045727004,0.979283472126238,0.9890190332547719,0.046215171125227605,0.944355073643114,0.9999999009699458,0.3470804433423089,0.3669503990996483,0.41187265795644395,0.3774221986397325,0.044896944402797755,0.809932326235454,0.7756211544180972,0.809932326235454,0.926250843167482,0.5583514425950589,0.9586190488931642,0.5640379372692282,0.8052515458702162,0.4696381356381671,0.2940441813364928
ppg_infra_min,0.05781501489174988,0.9510874957446558,0.0,0.8689450057780893,0.958092081445025,0.009444236045872441,0.26573424453411215,0.264879772430887,0.08648687185670108,0.35143570139509756,0.3766213626953343,0.9764038644331794,0.740410673559574,0.9764976031644447,0.9510606294050732,0.9537355203273283,0.07171833826950318,0.9965904574614306,0.7831917569199218,0.7069874000464031,0.7657624991444243,0.9302799826232863,0.9091333625833299,0.7443239640923845,0.8790283374090088,0.9817715457812161,0.26754127742899675,0.8431338507393963,0.9510606294050732,0.34495574541115603,0.39316722341527555,0.41871977612178946,0.3815758407487503,0.06849393292760413,0.9380274343839197,0.9194258974142188,0.9380274343839197,0.8762423839757603,0.3766213626953343,0.9764038644331794,0.38566949645967025,0.9152924921600599,0.5311941440845943,0.31873138287249997
ppg_infra_max,0.0306571635520191,0.9409210822896682,0.8689450057780893,0.0,0.9743010628982607,0.0004855264584154988,0.19907900489894126,0.19519363912877521,0.10055308491613661,0.37196470191527375,0.7687858437392349,0.8472489173881169,0.643510389128352,0.8483875011241279,0.9408788302158819,0.9299115817758008,0.08889262283846197,0.8985370038774146,0.8630597125826166,0.7123261454492402,0.6526978834665503,0.9159345982671808,0.9528591211722061,0.690067927825528,0.9058681341979042,0.9335475623685421,0.10445534029832987,0.8154090386527307,0.9408788302158819,0.38161892307333883,0.3954829246975346,0.46374135627091734,0.4448022560880884,0.0826850985710374,0.7286097805816263,0.6887294067869828,0.7286097805816263,0.7738650677145211,0.7687858437392349,0.8472489173881169,0.7690345820247495,0.6375929042668375,0.4445370406596803,0.2472729483344529
ppg_infra_range,0.044058392363934065,0.9774911518617071,0.958092081445025,0.9743010628982607,0.0,0.004017362497917358,0.23617452783710616,0.23353672176089274,0.018838493042056943,0.375248952289067,0.6163977116467911,0.9347946644360074,0.7094592988755749,0.9354963571174844,0.9774544679573429,0.9723238969833484,0.08409380658579586,0.9736685664206979,0.8560087976216434,0.7340788041039864,0.7263156318849044,0.953558402209044,0.9653063143862427,0.7381885579995815,0.924405421679873,0.9871886026884864,0.06130682890089435,0.8557095683412538,0.9774544679573429,0.37788770952240963,0.40785507733535337,0.4589938948807543,0.4311261996875051,0.0790332639864985,0.8486581723046727,0.8171086349272039,0.8486581723046727,0.846732124403936,0.6163977116467911,0.9347946644360074,0.6206597977806275,0.7856288225519129,0.499069056792751,0.28819068705536766
ppg_infra_median,0.31462298727570864,0.00010969100154857461,0.009444236045872441,0.0004855264584154988,0.004017362497917358,0.0,0.017567573344566507,0.029221734364671542,0.212874204056974,0.0008735926054191424,0.00954162480477447,0.007417751089264968,0.0011831412727796751,0.00740977061976566,0.0001641156764838534,0.0016012295192413364,0.009872642018225226,0.015395230470041234,0.030529003569412613,0.022882615116587304,0.041649331129761394,0.03514359567518041,0.012847773051369705,0.009379370490405948,0.006796302331598861,0.00539863719222129,0.2635470286353744,0.0023552276897969267,0.0001641156764838534,0.05956091097418202,0.02903022666026907,0.007846079455819832,0.02739709697737097,0.001021700455505559,0.009695497438370592,0.012632475973442085,0.009695497438370592,0.007703269529311746,0.00954162480477447,0.007417751089264968,0.07876463133407563,0.0036928681160170174,0.05312494094093416,0.0667343919580398
ppg_infra_iqr,0.28594663970070744,0.42797453956514403,0.26573424453411215,0.19907900489894126,0.23617452783710616,0.017567573344566507,0.0,0.9980954706097802,0.05249603219729771,0.0847003118742185,0.008584529430533588,0.41514767576924183,0.7953539331005323,0.41481038553754823,0.42813107774874376,0.08497217033401269,0.14847371428845932,0.26323059622751355,0.6291762657946242,0.8062475417483363,0.7972724392025701,0.48604107852866973,0.4189429718563734,0.8105352640858821,0.5559107332983504,0.3242645374387667,0.11267748641283482,0.6986205199918996,0.42813107774874376,0.007854482924284884,0.1001889873253644,0.05934974268037327,0.09412784668906299,0.15851724452109728,0.08254423831229817,0.05442589965568794,0.08254423831229817,0.6434374103404891,0.008584529430533588,0.41514767576924183,0.020871011097979987,0.3243467726539291,0.02309486534605298,0.09292409018393992
ppg_infra_mad,0.28255295508582334,0.42567711836715977,0.264879772430887,0.19519363912877521,0.23353672176089274,0.029221734364671542,0.9980954706097802,0.0,0.05962193249826886,0.08563657741720168,0.0004852314806981999,0.4126413600284848,0.7900726561322966,0.4122878565070454,0.4258352148344121,0.08286314944972085,0.14365395181379145,0.2619668288893767,0.6265681560065355,0.8043395319430069,0.7978083134368248,0.4840669884955099,0.41695001566717954,0.8098376661306846,0.5536297246042057,0.3227144244334784,0.1064600471565938,0.6964005583340815,0.4258352148344121,0.005904047084013842,0.09730524536128142,0.059912829518701055,0.09416880550611634,0.1535175442700716,0.0829922017998743,0.055474431387751426,0.0829922017998743,0.639502562852971,0.0004852314806981999,0.4126413600284848,0.01437539869119107,0.3241984186378935,0.021236466263566817,0.09190189531752684
ppg_infra_skew,0.0876094705024702,0.022234371987511475,0.08648687185670108,0.10055308491613661,0.018838493042056943,0.212874204056974,0.05249603219729771,0.05962193249826886,0.0,0.20756427758071758,0.2081450705089377,0.03973372211129962,0.0219414142306371,0.03921408916586066,0.022203271739158054,0.004350264672369458,0.005164176592215172,0.06215416225936316,0.07989781371917404,0.07768655991513791,0.022506590448189256,0.04170613928775136,0.08997208079731454,0.05073503615333435,0.05908451246285226,0.007955983205445659,0.3517638870058066,0.040356537574175164,0.022203271739158054,0.1065024353435129,0.05214985878840164,0.10533563184579292,0.06277194359725288,0.0391796429328688,0.09991785910152673,0.11443888973868724,0.09991785910152673,0.006188886907856069,0.2081450705089377,0.03973372211129962,0.19362814536010975,0.1235083560276901,0.23875818355215825,0.16148303269544653
ppg_infra_kurtosis,0.0026430872032216714,0.32664344149125335,0.35143570139509756,0.37196470191527375,0.375248952289067,0.0008735926054191424,0.0847003118742185,0.08563657741720168,0.20756427758071758,0.0,0.26787242571478886,0.3016192914207995,0.14763872855921073,0.30204196846638615,0.3266399213531281,0.3275956217464094,0.1289501840485976,0.33703454360878066,0.262001394825693,0.16135171538932888,0.1484283667981298,0.30812866238523373,0.36004276038431166,0.15660378373710387,0.29229156145781604,0.3511228789810369,0.01763214307373871,0.2308101821050116,0.3266399213531281,0.8513368297391257,0.715314524453888,0.8883988397869899,0.7937420727871914,0.23168647717843271,0.25497714134350263,0.24518560549244137,0.25497714134350263,0.23365174900724187,0.26787242571478886,0.3016192914207995,0.2691584160693845,0.2410036918468515,0.8276085537939378,0.6306319328800738
ppg_infra_diff_mean,0.02036391560792217,0.5583514425950589,0.3766213626953343,0.7687858437392349,0.6163977116467911,0.00954162480477447,0.008584529430533588,0.0004852314806981999,0.2081450705089377,0.26787242571478886,0.0,0.3491163278941481,0.2574827457773096,0.35115174361116586,0.5583025602100786,0.5411279207964704,0.056441614298219235,0.4335524572259959,0.6147992461963051,0.41904581043911854,0.23460000547756094,0.5372773788911868,0.6223572450171475,0.3306983927537737,0.5790570609060478,0.5095025322473915,0.4878427049916733,0.44972474129262635,0.5583025602100786,0.2750874983571904,0.2480859530213331,0.3472772666646935,0.3632512733925121,0.055753244073882394,0.17994178350012804,0.12863545803957255,0.17994178350012804,0.33058825363136124,1.0,0.3491163278941481,0.9595693730986182,0.029584914373843366,0.17026351842551662,0.051177173939414435
ppg_infra_diff_std,0.07946172072380343,0.9586190488931642,0.9764038644331794,0.8472489173881169,0.9347946644360074,0.007417751089264968,0.41514767576924183,0.4126413600284848,0.03973372211129962,0.3016192914207995,0.3491163278941481,0.0,0.852698488317204,0.999997551705151,0.958613201174807,0.9117536749997711,0.010688626587035469,0.972274292925625,0.8329095534064026,0.7946796013657151,0.8527172717671295,0.9472707121250512,0.9180394948860049,0.8326028114819811,0.9106414406595573,0.9691088460360693,0.2378676712978461,0.903381926741778,0.958613201174807,0.3070496563115763,0.3329972586895341,0.3660677287786543,0.33523154418509,0.011968826203656477,0.9046457708250145,0.8816378112165514,0.9046457708250145,0.9485111643815656,0.3491163278941481,1.0,0.3543801562249106,0.9357768990148261,0.49889881549893234,0.31376270879956186
ppg_infra_diff_mean_abs,0.18186982831305828,0.8278429736567621,0.740410673559574,0.643510389128352,0.7094592988755749,0.0011831412727796751,0.7953539331005323,0.7900726561322966,0.0219414142306371,0.14763872855921073,0.2574827457773096,0.852698488317204,0.0,0.8525802439712057,0.8279222487825768,0.6029839210383362,0.17493086599453,0.7385753712140048,0.8721279729905945,0.9333012895398732,0.9592761734580659,0.8548922147460145,0.8068025115444257,0.9565855158814823,0.8747506328295274,0.7759163272677286,0.0716984733584157,0.9419670679028014,0.8279222487825768,0.21037315910937088,0.16400861402811445,0.2087346308320019,0.1673232056248553,0.17748106945682124,0.5843286627959254,0.5504338539539457,0.5843286627959254,0.9629587382636985,0.25748274577730956,0.852698488317204,0.25991060599969723,0.7493332790429146,0.3136858356908733,0.23862859001750913
ppg_infra_diff_rms,0.07936018098006281,0.9591597711669081,0.9764976031644447,0.8483875011241279,0.9354963571174844,0.00740977061976566,0.41481038553754823,0.4122878565070454,0.03921408916586066,0.30204196846638615,0.35115174361116586,0.999997551705151,0.8525802439712057,0.0,0.9591538155960457,0.9122908738120302,0.010478336071088223,0.972508473049717,0.8336860206921388,0.7950111683285417,0.8525635066700976,0.947770954886316,0.9187706008282027,0.832693484873346,0.911270228161575,0.9695275012479837,0.23650143685082767,0.903703407941682,0.9591538155960457,0.3075000462280425,0.33335315309426083,0.3666331654741259,0.3358487089734142,0.011768012458485038,0.9043225525356374,0.8812123742273266,0.9043225525356374,0.9484999443812131,0.35115174361116586,0.9999975517051511,0.356389887353472,0.9350653901616103,0.49892635442527655,0.3136566428114289
ppg_infra_signal_rms,0.10143338274315844,0.9999999009699458,0.9510606294050732,0.9408788302158819,0.9774544679573429,0.0001641156764838534,0.42813107774874376,0.4258352148344121,0.022203271739158054,0.3266399213531281,0.5583025602100786,0.958613201174807,0.8279222487825768,0.9591538155960457,0.0,0.9190301102305618,0.05322965066978689,0.964720592001449,0.9296102959040059,0.8551428132225041,0.8495548775409465,0.9928134178474679,0.9863995036492097,0.861671289153496,0.9793142514684283,0.9889999836595679,0.04614886976258187,0.9444127994838218,1.0,0.3470966046338428,0.36696154240903,0.4118714971041968,0.37740296919035515,0.04487427089926564,0.8098715708562402,0.7755579178180229,0.8098715708562402,0.9262968644087525,0.5583025602100785,0.958613201174807,0.564017074207144,0.8052405125687023,0.4696211605744184,0.29406555732288014
ppg_infra_signal_energy,0.017102433294497957,0.9190979088967905,0.9537355203273283,0.9299115817758008,0.9723238969833484,0.0016012295192413364,0.08497217033401269,0.08286314944972085,0.004350264672369458,0.3275956217464094,0.5411279207964704,0.9117536749997711,0.6029839210383362,0.9122908738120302,0.9190301102305618,0.0,0.10031614490829702,0.9652095359480686,0.7311852835184178,0.5999071589956934,0.6220114425910862,0.8796041577021652,0.8842877770649057,0.6175984847760096,0.8270396202767688,0.9522307447288848,0.1631807696602682,0.7500231277029016,0.9190301102305619,0.2953555950815901,0.37165943770116766,0.39956456591651873,0.40182062018248865,0.09434528501362809,0.9211667431875077,0.8989798315129,0.9211667431875077,0.7636370276292092,0.5411279207964704,0.9117536749997711,0.5440465137863407,0.8161298034755536,0.45577064050415644,0.2147875217569866
ppg_infra_zcr,0.015018218394966856,0.05325515544370835,0.07171833826950318,0.08889262283846197,0.08409380658579586,0.009872642018225226,0.14847371428845932,0.14365395181379145,0.005164176592215172,0.1289501840485976,0.056441614298219235,0.010688626587035469,0.17493086599453,0.010478336071088223,0.05322965066978689,0.10031614490829702,0.0,0.08031074728936116,0.01821755946261785,0.030734591474653277,0.04736353647883917,0.040437697888681075,0.05414867238195608,0.039448287586443205,0.03125673523615853,0.0721738835280622,0.009849401486814952,0.009942618725110128,0.05322965066978692,0.06257928007439936,0.2102947357614877,0.1509235975586128,0.21307844422074065,0.9703586148808939,0.07344705228410679,0.08112726081732963,0.07344705228410679,0.08116739136884793,0.05644161429821925,0.010688626587035463,0.08221730134886097,0.017655534362595513,0.08945398971261338,0.07212659117974377
ppg_infra_p1,0.06435507612340646,0.9647499309313184,0.9965904574614306,0.8985370038774146,0.9736685664206979,0.015395230470041234,0.26323059622751355,0.2619668288893767,0.06215416225936316,0.33703454360878066,0.4335524572259959,0.972274292925625,0.7385753712140048,0.972508473049717,0.964720592001449,0.9652095359480686,0.08031074728936116,0.0,0.8085062865423128,0.7207499595947123,0.7631639930420864,0.9430133774350629,0.9277807677810908,0.7499939882737077,0.8974720808445247,0.9907737469783094,0.2229801188149971,0.8536696950212695,0.9647205920014489,0.33405349667132034,0.3935979913398107,0.41381533212839383,0.381738778068132,0.07282124466926518,0.924756813978522,0.9030867648278482,0.924756813978522,0.8748071824508519,0.4335524572259958,0.972274292925625,0.4407567049556079,0.8897572847876216,0.5035166791523473,0.29064394797565163
ppg_infra_p5,0.1688447960664262,0.9295538853820445,0.7831917569199218,0.8630597125826166,0.8560087976216434,0.030529003569412613,0.6291762657946242,0.6265681560065355,0.07989781371917404,0.262001394825693,0.6147992461963051,0.8329095534064026,0.8721279729905945,0.8336860206921388,0.9296102959040059,0.7311852835184178,0.01821755946261785,0.8085062865423128,0.0,0.9549820862526689,0.8898844100710077,0.9427043699752242,0.9422584042892805,0.932619697257223,0.9814245429923188,0.8708363340010945,0.14185250610465971,0.9685445140491163,0.9296102959040059,0.3229901177719615,0.2931329262337422,0.35337535539107934,0.3114518671819498,0.008301346018512883,0.5596115945089337,0.5139207120775168,0.5596115945089337,0.9026828370763016,0.6147992461963051,0.8329095534064027,0.6204796342289128,0.6114058478401777,0.365842884416405,0.2645223687530969
ppg_infra_p10,0.22795610491080845,0.8550570017463274,0.7069874000464031,0.7123261454492402,0.7340788041039864,0.022882615116587304,0.8062475417483363,0.8043395319430069,0.07768655991513791,0.16135171538932888,0.41904581043911854,0.7946796013657151,0.9333012895398732,0.7950111683285417,0.8551428132225041,0.5999071589956934,0.030734591474653277,0.7207499595947123,0.9549820862526689,0.0,0.9569994367808683,0.8852192477548421,0.8555536340470206,0.9892623067527844,0.9285905687738766,0.7819696442260984,0.12169381043429955,0.97181773046455,0.8551428132225041,0.2300600068510575,0.17880546934689648,0.2327426866720631,0.19253367564374943,0.041164000777833894,0.4959347859494097,0.45548147557799057,0.4959347859494097,0.9133561957345404,0.41904581043911865,0.7946796013657149,0.4246468080025698,0.6204932029251135,0.3024818893682619,0.2557126947008581
ppg_infra_p90,0.1753844331209914,0.8494689956369578,0.7657624991444243,0.6526978834665503,0.7263156318849044,0.041649331129761394,0.7972724392025701,0.7978083134368248,0.022506590448189256,0.1484283667981298,0.23460000547756094,0.8527172717671295,0.9592761734580659,0.8525635066700976,0.8495548775409465,0.6220114425910862,0.04736353647883917,0.7631639930420864,0.8898844100710077,0.9569994367808683,0.0,0.881120873832618,0.8231941724091433,0.9891203550448859,0.8976340830596561,0.79794579116464,0.10683928549251122,0.9617366998121731,0.8495548775409464,0.2030789758986812,0.18340270973636078,0.2092167631154711,0.16593859257986177,0.05490972673983742,0.6086498116100666,0.5789697985977197,0.6086498116100666,0.946518737426092,0.23460000547756094,0.8527172717671295,0.24502542790329748,0.7558968833385253,0.3302774129711049,0.271005493327059
