,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_p95,0.10523248414028312,0.9928029904012086,0.9302799826232863,0.9159345982671808,0.953558402209044,0.03514359567518041,0.48604107852866973,0.4840669884955099,0.04170613928775136,0.30812866238523373,0.5372773788911868,0.9472707121250512,0.8548922147460145,0.947770954886316,0.9928134178474679,0.8796041577021652,0.040437697888681075,0.9430133774350629,0.9427043699752242,0.8852192477548421,0.881120873832618,0.0,0.9840942541020683,0.8928268150484066,0.9891994919516273,0.9739707944128678,0.017902946319528972,0.9616677853858318,0.9928134178474677,0.3354569461517472,0.3554170999858804,0.3949985960400757,0.35718969211523016,0.030263720683373567,0.7708382697510919,0.7353122194968749,0.7708382697510919,0.9399343148934086,0.5372773788911867,0.9472707121250512,0.5431772991153739,0.7898581376038616,0.4562636213503702,0.30762080356566945
ppg_infra_p99,0.07812248360185656,0.9863991407970402,0.9091333625833299,0.9528591211722061,0.9653063143862427,0.012847773051369705,0.4189429718563734,0.41695001566717954,0.08997208079731454,0.36004276038431166,0.6223572450171475,0.9180394948860049,0.8068025115444257,0.9187706008282027,0.9863995036492097,0.8842877770649057,0.05414867238195608,0.9277807677810908,0.9422584042892805,0.8555536340470206,0.8231941724091433,0.9840942541020683,0.0,0.8485987643614084,0.9798571995645217,0.9697891898567104,0.055117024541936066,0.9336524253458658,0.9863995036492095,0.3989480767839198,0.3993053803017773,0.4535717317458499,0.40183434366669957,0.04449666709026029,0.7379601649098196,0.6994996850964401,0.7379601649098196,0.9050466455471502,0.6223572450171475,0.9180394948860049,0.625970128336184,0.7332288668893344,0.48072846040757866,0.3266945261214638
ppg_infra_p90_p10,0.2039606002238245,0.8615845045727004,0.7443239640923845,0.690067927825528,0.7381885579995815,0.009379370490405948,0.8105352640858821,0.8098376661306846,0.05073503615333435,0.15660378373710387,0.3306983927537737,0.8326028114819811,0.9565855158814823,0.832693484873346,0.861671289153496,0.6175984847760096,0.039448287586443205,0.7499939882737077,0.932619697257223,0.9892623067527844,0.9891203550448859,0.8928268150484066,0.8485987643614084,0.0,0.9231405768649406,0.7985628493217948,0.007885628796586773,0.9773573808355527,0.861671289153496,0.2189803800833208,0.1830753418046391,0.2234330992481197,0.1812384615062214,0.04853905187005208,0.5581408954007065,0.5226732943783022,0.5581408954007065,0.9400437244746765,0.33069839275377366,0.8326028114819811,0.33879119627931603,0.6954911365651629,0.3197907061280274,0.2662114546831022
ppg_infra_p95_p5,0.13469203960950224,0.979283472126238,0.8790283374090088,0.9058681341979042,0.924405421679873,0.006796302331598861,0.5559107332983504,0.5536297246042057,0.05908451246285226,0.29229156145781604,0.5790570609060478,0.9106414406595573,0.8747506328295274,0.911270228161575,0.9793142514684283,0.8270396202767688,0.03125673523615853,0.8974720808445247,0.9814245429923188,0.9285905687738766,0.8976340830596561,0.9891994919516273,0.9798571995645217,0.9231405768649406,0.0,0.942657541248437,0.052026140687621895,0.978509635062476,0.9793142514684283,0.33480084995733794,0.3331612905456052,0.38238873316726746,0.34222877033554305,0.021049787245046955,0.6891168472630896,0.6486144523116015,0.6891168472630896,0.9370766950998024,0.5790570609060478,0.9106414406595573,0.5849453236289643,0.7228090394546581,0.4230957168794381,0.2931070802961889
ppg_infra_p99_p1,0.07045002467058811,0.9890190332547719,0.9817715457812161,0.9335475623685421,0.9871886026884864,0.00539863719222129,0.3242645374387667,0.3227144244334784,0.007955983205445659,0.3511228789810369,0.5095025322473915,0.9691088460360693,0.7759163272677286,0.9695275012479837,0.9889999836595679,0.9522307447288848,0.0721738835280622,0.9907737469783094,0.8708363340010945,0.7819696442260984,0.79794579116464,0.9739707944128678,0.9697891898567104,0.7985628493217948,0.942657541248437,0.0,0.12576180121393965,0.8972376972652665,0.9889999836595679,0.36330505561371906,0.40236420892291025,0.4352925907402736,0.3955293851019382,0.06377155918621386,0.8726343630993604,0.8444972109770283,0.8726343630993604,0.9006669382303525,0.5095025322473915,0.9691088460360693,0.5155248379236785,0.848033654327201,0.5038019368544334,0.30868063656458966
ppg_infra_trim_mean_10,0.4883811474126661,0.046215171125227605,0.26754127742899675,0.10445534029832987,0.06130682890089435,0.2635470286353744,0.11267748641283482,0.1064600471565938,0.3517638870058066,0.01763214307373871,0.4878427049916733,0.2378676712978461,0.0716984733584157,0.23650143685082767,0.04614886976258187,0.1631807696602682,0.009849401486814952,0.2229801188149971,0.14185250610465971,0.12169381043429955,0.10683928549251122,0.017902946319528972,0.055117024541936066,0.007885628796586773,0.052026140687621895,0.12576180121393965,0.0,0.00826718441639309,0.04614886976258194,0.0490344811888646,0.027810868251313906,0.04020357521950787,0.05401493804379841,0.017741937728243402,0.4284348133289158,0.4625447055710259,0.4284348133289158,0.12535615347077694,0.48784270499167326,0.2378676712978461,0.5185069949204567,0.4607652446154671,0.1500571435637538,0.06861917714876506
ppg_infra_mean_abs,0.17550242270984265,0.944355073643114,0.8431338507393963,0.8154090386527307,0.8557095683412538,0.0023552276897969267,0.6986205199918996,0.6964005583340815,0.040356537574175164,0.2308101821050116,0.44972474129262635,0.903381926741778,0.9419670679028014,0.903703407941682,0.9444127994838218,0.7500231277029016,0.009942618725110128,0.8536696950212695,0.9685445140491163,0.97181773046455,0.9617366998121731,0.9616677853858318,0.9336524253458658,0.9773573808355527,0.978509635062476,0.8972376972652665,0.00826718441639309,0.0,0.9444127994838218,0.2840943038983501,0.26049321803705106,0.3094158659676,0.2665370928739916,0.020033907973384824,0.6589629004639486,0.6212147329281025,0.6589629004639486,0.9652689188332766,0.44972474129262635,0.9033819267417781,0.4577816000297032,0.7454921286961155,0.383208820328593,0.2763776044964486
ppg_infra_rms,0.10143338274315844,0.9999999009699458,0.9510606294050732,0.9408788302158819,0.9774544679573429,0.0001641156764838534,0.42813107774874376,0.4258352148344121,0.022203271739158054,0.3266399213531281,0.5583025602100786,0.958613201174807,0.8279222487825768,0.9591538155960457,1.0,0.9190301102305619,0.05322965066978692,0.9647205920014489,0.9296102959040059,0.8551428132225041,0.8495548775409464,0.9928134178474677,0.9863995036492095,0.861671289153496,0.9793142514684283,0.9889999836595679,0.04614886976258194,0.9444127994838218,0.0,0.3470966046338428,0.36696154240903,0.4118714971041968,0.37740296919035515,0.04487427089926564,0.8098715708562402,0.7755579178180229,0.8098715708562402,0.9262968644087525,0.5583025602100785,0.958613201174807,0.564017074207144,0.8052405125687023,0.4696211605744184,0.29406555732288014
ppg_infra_crest_factor,0.013231035440459438,0.3470804433423089,0.34495574541115603,0.38161892307333883,0.37788770952240963,0.05956091097418202,0.007854482924284884,0.005904047084013842,0.1065024353435129,0.8513368297391257,0.2750874983571904,0.3070496563115763,0.21037315910937088,0.3075000462280425,0.3470966046338428,0.2953555950815901,0.06257928007439936,0.33405349667132034,0.3229901177719615,0.2300600068510575,0.2030789758986812,0.3354569461517472,0.3989480767839198,0.2189803800833208,0.33480084995733794,0.36330505561371906,0.0490344811888646,0.2840943038983501,0.3470966046338428,0.0,0.7501049798130103,0.9357288098020241,0.7730624363204388,0.1458824060981699,0.21078777323175618,0.19782882972953425,0.21078777323175618,0.2860158040979471,0.2750874983571905,0.30704965631157644,0.281318866187169,0.22189733947567566,0.7584917976414143,0.6391215684152717
ppg_infra_shape_factor,0.011677546455503805,0.3669503990996483,0.39316722341527555,0.3954829246975346,0.40785507733535337,0.02903022666026907,0.1001889873253644,0.09730524536128142,0.05214985878840164,0.715314524453888,0.2480859530213331,0.3329972586895341,0.16400861402811445,0.33335315309426083,0.36696154240903,0.37165943770116766,0.2102947357614877,0.3935979913398107,0.2931329262337422,0.17880546934689648,0.18340270973636078,0.3554170999858804,0.3993053803017773,0.1830753418046391,0.3331612905456052,0.40236420892291025,0.027810868251313906,0.26049321803705106,0.36696154240903,0.7501049798130103,0.0,0.9046328427066233,0.9096668270356218,0.2916556522869777,0.3123318863520415,0.3039470592982611,0.3123318863520415,0.27331787816061087,0.24808595302133304,0.3329972586895342,0.2509014746349539,0.2746691370263394,0.554413102525993,0.45199505482381935
ppg_infra_impulse_factor,0.0035750264319021675,0.41187265795644395,0.41871977612178946,0.46374135627091734,0.4589938948807543,0.007846079455819832,0.05934974268037327,0.059912829518701055,0.10533563184579292,0.8883988397869899,0.3472772666646935,0.3660677287786543,0.2087346308320019,0.3666331654741259,0.4118714971041968,0.39956456591651873,0.1509235975586128,0.41381533212839383,0.35337535539107934,0.2327426866720631,0.2092167631154711,0.3949985960400757,0.4535717317458499,0.2234330992481197,0.38238873316726746,0.4352925907402736,0.04020357521950787,0.3094158659676,0.4118714971041968,0.9357288098020241,0.9046328427066233,0.0,0.9352580585538908,0.24858737120137528,0.30007152186299896,0.28545793681648207,0.30007152186299896,0.309949032732846,0.3472772666646936,0.3660677287786543,0.349729335658951,0.2737104845456363,0.7406695289786999,0.5879619235456682
ppg_infra_clearance_factor,0.00416542309172077,0.3774221986397325,0.3815758407487503,0.4448022560880884,0.4311261996875051,0.02739709697737097,0.09412784668906299,0.09416880550611634,0.06277194359725288,0.7937420727871914,0.3632512733925121,0.33523154418509,0.1673232056248553,0.3358487089734142,0.37740296919035515,0.40182062018248865,0.21307844422074065,0.381738778068132,0.3114518671819498,0.19253367564374943,0.16593859257986177,0.35718969211523016,0.40183434366669957,0.1812384615062214,0.34222877033554305,0.3955293851019382,0.05401493804379841,0.2665370928739916,0.37740296919035515,0.7730624363204388,0.9096668270356218,0.9352580585538908,0.0,0.3247879739148956,0.29795484572270886,0.2830422776334612,0.29795484572270886,0.26205948688234426,0.36325127339251206,0.33523154418509,0.36412096028379004,0.24810836877537903,0.6060039974491871,0.4514835915621315
ppg_infra_mean_cross_rate,0.01922629765835792,0.044896944402797755,0.06849393292760413,0.0826850985710374,0.0790332639864985,0.001021700455505559,0.15851724452109728,0.1535175442700716,0.0391796429328688,0.23168647717843271,0.055753244073882394,0.011968826203656477,0.17748106945682124,0.011768012458485038,0.04487427089926564,0.09434528501362809,0.9703586148808939,0.07282124466926518,0.008301346018512883,0.041164000777833894,0.05490972673983742,0.030263720683373567,0.04449666709026029,0.04853905187005208,0.021049787245046955,0.06377155918621386,0.017741937728243402,0.020033907973384824,0.04487427089926564,0.1458824060981699,0.2916556522869777,0.24858737120137528,0.3247879739148956,0.0,0.06935271234540975,0.07717326973599077,0.06935271234540975,0.08681137182551903,0.055753244073882435,0.011968826203656462,0.076564925853188,0.014538013627141843,0.16286719994904758,0.13075250436299501
ppg_infra_tke_mean,0.01730716101107139,0.809932326235454,0.9380274343839197,0.7286097805816263,0.8486581723046727,0.009695497438370592,0.08254423831229817,0.0829922017998743,0.09991785910152673,0.25497714134350263,0.17994178350012804,0.9046457708250145,0.5843286627959254,0.9043225525356374,0.8098715708562402,0.9211667431875077,0.07344705228410679,0.924756813978522,0.5596115945089337,0.4959347859494097,0.6086498116100666,0.7708382697510919,0.7379601649098196,0.5581408954007065,0.6891168472630896,0.8726343630993604,0.4284348133289158,0.6589629004639486,0.8098715708562402,0.21078777323175618,0.3123318863520415,0.30007152186299896,0.29795484572270886,0.06935271234540975,0.0,0.9980945364265,1.0,0.7369709916402728,0.17994178350012802,0.9046457708250146,0.1858580180240572,0.9446287478003018,0.4466706905654461,0.216809898086388
ppg_infra_tke_std,0.009700919485025416,0.7756211544180972,0.9194258974142188,0.6887294067869828,0.8171086349272039,0.012632475973442085,0.05442589965568794,0.055474431387751426,0.11443888973868724,0.24518560549244137,0.12863545803957255,0.8816378112165514,0.5504338539539457,0.8812123742273266,0.7755579178180229,0.8989798315129,0.08112726081732963,0.9030867648278482,0.5139207120775168,0.45548147557799057,0.5789697985977197,0.7353122194968749,0.6994996850964401,0.5226732943783022,0.6486144523116015,0.8444972109770283,0.4625447055710259,0.6212147329281025,0.7755579178180229,0.19782882972953425,0.3039470592982611,0.28545793681648207,0.2830422776334612,0.07717326973599077,0.9980945364265,0.0,0.9980945364265,0.7056859276943522,0.12863545803957255,0.8816378112165515,0.13508902052627575,0.9417837442611208,0.44141108751156766,0.21414073469719408
ppg_infra_tke_mean_abs,0.01730716101107139,0.809932326235454,0.9380274343839197,0.7286097805816263,0.8486581723046727,0.009695497438370592,0.08254423831229817,0.0829922017998743,0.09991785910152673,0.25497714134350263,0.17994178350012804,0.9046457708250145,0.5843286627959254,0.9043225525356374,0.8098715708562402,0.9211667431875077,0.07344705228410679,0.924756813978522,0.5596115945089337,0.4959347859494097,0.6086498116100666,0.7708382697510919,0.7379601649098196,0.5581408954007065,0.6891168472630896,0.8726343630993604,0.4284348133289158,0.6589629004639486,0.8098715708562402,0.21078777323175618,0.3123318863520415,0.30007152186299896,0.29795484572270886,0.06935271234540975,1.0,0.9980945364265,0.0,0.7369709916402728,0.17994178350012802,0.9046457708250146,0.1858580180240572,0.9446287478003018,0.4466706905654461,0.216809898086388
ppg_infra_tke_p95_abs,0.13163704248953062,0.926250843167482,0.8762423839757603,0.7738650677145211,0.846732124403936,0.007703269529311746,0.6434374103404891,0.639502562852971,0.006188886907856069,0.23365174900724187,0.33058825363136124,0.9485111643815656,0.9629587382636985,0.9484999443812131,0.9262968644087525,0.7636370276292092,0.08116739136884793,0.8748071824508519,0.9026828370763016,0.9133561957345404,0.946518737426092,0.9399343148934086,0.9050466455471502,0.9400437244746765,0.9370766950998024,0.9006669382303525,0.12535615347077694,0.9652689188332766,0.9262968644087525,0.2860158040979471,0.27331787816061087,0.309949032732846,0.26205948688234426,0.08681137182551903,0.7369709916402728,0.7056859276943522,0.7369709916402728,0.0,0.33058825363136124,0.9485111643815656,0.33270792881475836,0.8488494019005421,0.4265257781176117,0.31368036148501866
ppg_infra_dx_mean,0.02036391560792217,0.5583514425950589,0.3766213626953343,0.7687858437392349,0.6163977116467911,0.00954162480477447,0.008584529430533588,0.0004852314806981999,0.2081450705089377,0.26787242571478886,1.0,0.3491163278941481,0.25748274577730956,0.35115174361116586,0.5583025602100785,0.5411279207964704,0.05644161429821925,0.4335524572259958,0.6147992461963051,0.41904581043911865,0.23460000547756094,0.5372773788911867,0.6223572450171475,0.33069839275377366,0.5790570609060478,0.5095025322473915,0.48784270499167326,0.44972474129262635,0.5583025602100785,0.2750874983571905,0.24808595302133304,0.3472772666646936,0.36325127339251206,0.055753244073882435,0.17994178350012802,0.12863545803957255,0.17994178350012802,0.33058825363136124,0.0,0.3491163278941481,0.9595693730986182,0.029584914373843366,0.17026351842551662,0.051177173939414435
ppg_infra_dx_std,0.07946172072380343,0.9586190488931642,0.9764038644331794,0.8472489173881169,0.9347946644360074,0.007417751089264968,0.41514767576924183,0.4126413600284848,0.03973372211129962,0.3016192914207995,0.3491163278941481,1.0,0.852698488317204,0.9999975517051511,0.958613201174807,0.9117536749997711,0.010688626587035463,0.972274292925625,0.8329095534064027,0.7946796013657149,0.8527172717671295,0.9472707121250512,0.9180394948860049,0.8326028114819811,0.9106414406595573,0.9691088460360693,0.2378676712978461,0.9033819267417781,0.958613201174807,0.30704965631157644,0.3329972586895342,0.3660677287786543,0.33523154418509,0.011968826203656462,0.9046457708250146,0.8816378112165515,0.9046457708250146,0.9485111643815656,0.3491163278941481,0.0,0.3543801562249106,0.9357768990148261,0.49889881549893234,0.31376270879956186
ppg_infra_ddx_mean,0.0731901443486773,0.5640379372692282,0.38566949645967025,0.7690345820247495,0.6206597977806275,0.07876463133407563,0.020871011097979987,0.01437539869119107,0.19362814536010975,0.2691584160693845,0.9595693730986182,0.3543801562249106,0.25991060599969723,0.356389887353472,0.564017074207144,0.5440465137863407,0.08221730134886097,0.4407567049556079,0.6204796342289128,0.4246468080025698,0.24502542790329748,0.5431772991153739,0.625970128336184,0.33879119627931603,0.5849453236289643,0.5155248379236785,0.5185069949204567,0.4577816000297032,0.564017074207144,0.281318866187169,0.2509014746349539,0.349729335658951,0.36412096028379004,0.076564925853188,0.1858580180240572,0.13508902052627575,0.1858580180240572,0.33270792881475836,0.9595693730986182,0.3543801562249106,0.0,0.039202273976163785,0.17850729868113144,0.05358273525033841
ppg_infra_ddx_std,0.059203306602595936,0.8052515458702162,0.9152924921600599,0.6375929042668375,0.7856288225519129,0.0036928681160170174,0.3243467726539291,0.3241984186378935,0.1235083560276901,0.2410036918468515,0.029584914373843366,0.9357768990148261,0.7493332790429146,0.9350653901616103,0.8052405125687023,0.8161298034755536,0.017655534362595513,0.8897572847876216,0.6114058478401777,0.6204932029251135,0.7558968833385253,0.7898581376038616,0.7332288668893344,0.6954911365651629,0.7228090394546581,0.848033654327201,0.4607652446154671,0.7454921286961155,0.8052405125687023,0.22189733947567566,0.2746691370263394,0.2737104845456363,0.24810836877537903,0.014538013627141843,0.9446287478003018,0.9417837442611208,0.9446287478003018,0.8488494019005421,0.029584914373843366,0.9357768990148261,0.039202273976163785,0.0,0.4837508888406132,0.3093850819116425
ppg_infra_dx_kurtosis,0.04638707810218566,0.4696381356381671,0.5311941440845943,0.4445370406596803,0.499069056792751,0.05312494094093416,0.02309486534605298,0.021236466263566817,0.23875818355215825,0.8276085537939378,0.17026351842551662,0.49889881549893234,0.3136858356908733,0.49892635442527655,0.4696211605744184,0.45577064050415644,0.08945398971261338,0.5035166791523473,0.365842884416405,0.3024818893682619,0.3302774129711049,0.4562636213503702,0.48072846040757866,0.3197907061280274,0.4230957168794381,0.5038019368544334,0.1500571435637538,0.383208820328593,0.4696211605744184,0.7584917976414143,0.554413102525993,0.7406695289786999,0.6060039974491871,0.16286719994904758,0.4466706905654461,0.44141108751156766,0.4466706905654461,0.4265257781176117,0.17026351842551662,0.49889881549893234,0.17850729868113144,0.4837508888406132,0.0,0.8539865777482617
ppg_infra_ddx_kurtosis,0.08318238265016235,0.2940441813364928,0.31873138287249997,0.2472729483344529,0.28819068705536766,0.0667343919580398,0.09292409018393992,0.09190189531752684,0.16148303269544653,0.6306319328800738,0.051177173939414435,0.31376270879956186,0.23862859001750913,0.3136566428114289,0.29406555732288014,0.2147875217569866,0.07212659117974377,0.29064394797565163,0.2645223687530969,0.2557126947008581,0.271005493327059,0.30762080356566945,0.3266945261214638,0.2662114546831022,0.2931070802961889,0.30868063656458966,0.06861917714876506,0.2763776044964486,0.29406555732288014,0.6391215684152717,0.45199505482381935,0.5879619235456682,0.4514835915621315,0.13075250436299501,0.216809898086388,0.21414073469719408,0.216809898086388,0.31368036148501866,0.051177173939414435,0.31376270879956186,0.05358273525033841,0.3093850819116425,0.8539865777482617,0.0
